,very_sad,english_357,Southern,American,English,10,4,3,2,5,6,3,10,5,3,7,5,7,4,2,9,8,6,3,6,12,5,8,4,2,5,5,5,2,3,10,3,8,14,5,5,3,5,4,4,8,6,3,7,2,10,5,2,11 ,4,12,15,8,4,3,2,6,2,7,3,3,5,5,9,4,4,5,7,6,6,4,11,5,4,7,7,3,2,5,2,12,6,3,3,3,4,5,10,8,n/a,3,5,10,4,5,3,6,7,4,5,6,3,7,6,4,14,2,3,3,6,5,3,4,3,8,5,5,6,4,5,4,6,4,6,5,5,6,1,3,1,8,6,3,5,6,3,1,5,5,9,10,2,2,5,8,3,2,5,6,3,2,7,3,3,4,2,5,3,3,5,1,1,10,3,3,4,15,8,5,5,5,3,9,9,3,4,3,4,8,2,8,3,12,2,7,8,1,4,4,1,5,7,6,14
,super_upset,english_288,Midland American,American,English,7,4,1,3,5,5,3,8,4,5,7,3,7,4,1,10,8,6,3,7,13,6,8,4,4,4,4,4,2,5,9,4,8,15,3,4,6,4,2,6,7,8,4,12,2,9,7,2,3 ,3,11,13,7,3,4,7,5,3,7,2,6,5,3,10,3,2,4,5,6,7,4,4,6,n/a,8,3,3,2,5,2,7,5,3,3,4,4,5,10,9,5,5,5,9,4,3,8,4,2,6,5,6,3,6,2,7,14,6,4,2,7,3,8,4,9,9,6,2,6,5,5,4,5,3,6,5,3,6,1,4,7,7,3,3,5,5,3,1,5,6,10,8,2,2,6,8,3,1,5,1,2,2,4,3,2,4,3,5,1,4,6,1,2,7,6,4,1,10,7,5,5,5,3,12,8,4,3,3,4,8,2,4,4,9,2,4,2,1,4,3,13,5,7,5,3
,money_eyes,english_171,Midland American,American,English,11,4,1,3,5,5,3,8,4,5,7,3,7,4,1,10,8,6,3,7,n/a,6,8,4,4,4,4,4,1,5,9,4,8,2,3,4,3,6,4,6,7,8,5,11,2,9,7,2,11 ,5,11,13,7,4,4,7,5,4,7,2,6,5,3,10,3,2,4,5,6,7,4,4,6,3,8,3,1,2,5,2,7,5,3,3,4,4,5,10,9,5,3,5,9,4,3,2,4,2,6,5,6,3,7,2,7,14,6,3,3,7,3,3,4,9,9,6,2,6,5,5,4,6,4,6,5,5,4,1,6,1,7,6,3,5,5,3,1,5,5,9,8,1,2,6,8,3,1,5,1,2,2,14,3,2,6,2,5,1,4,6,1,1,7,4,4,1,14,8,5,5,5,8,9,7,3,3,2,4,7,2,5,4,10,3,8,8,1,2,3,13,4,8,6,14
,not_happy,english_126,Midland American,American,English,6,4,1,3,5,4,3,8,5,5,7,5,7,4,1,10,8,6,3,6,13,6,8,4,4,5,4,3,1,5,10,3,8,15,3,5,3,6,2,4,7,8,4,7,2,9,8,2,13 ,3,12,13,8,3,4,4,6,2,7,3,3,5,3,10,3,2,4,7,6,6,4,4,6,4,8,3,1,2,5,2,7,6,3,3,3,4,5,10,9,5,5,5,10,4,3,3,4,7,6,5,5,3,6,6,7,14,6,3,6,7,5,7,4,3,9,6,5,6,5,5,4,5,3,6,5,3,5,2,4,1,7,3,3,5,5,3,1,5,6,10,10,1,2,6,8,3,1,5,1,3,2,7,3,3,6,2,5,1,4,5,1,2,7,3,4,1,10,8,5,5,5,8,9,11,4,3,2,4,7,2,4,3,10,3,2,3,1,2,3,1,5,8,6,9
,nerd_glasses,english_3,Australian,International ,English,7,3,3,13,3,3,1,2,7,2,5,7,5,2,7,12,1,3,2,5,9,3,8,5,1,1,1,1,7,6,9,2,1,4,4,2,10,3,3,10,9,2,6,13,1,3,10,1,13 ,1,4,12,2,2,9,9,7,1,6,1,2,4,4,3,1,5,6,1,7,5,5,3,13,6,2,1,2,1,4,2,8,2,1,2,2,3,3,11,10,4,2,5,2,5,2,5,4,9,3,6,7,2,11,1,9,15,4,2,6,8,6,7,5,2,10,8,2,7,6,3,4,2,5,5,4,4,2,2,8,1,10,2,2,5,5,4,3,4,3,11,11,2,2,7,9,5,1,6,3,1,1,6,1,1,5,1,2,3,1,7,2,3,5,2,1,5,11,7,1,5,5,8,10,6,1,4,1,4,9,3,1,2,11,3,8,6,1,4,1,7,4,8,6,10
,blowing_kiss,english_73,Australian,International ,English,11,1,3,5,3,3,1,3,11,2,5,6,4,2,7,12,8,3,2,5,n/a,3,8,5,1,1,2,2,7,3,2,2,1,5,7,3,7,3,5,8,9,3,6,6,1,3,5,1,12 ,2,4,11,1,2,3,9,4,1,5,4,1,4,4,2,2,6,6,2,6,5,5,2,7,6,2,2,2,1,4,1,10,1,2,2,1,2,3,n/a,10,4,4,5,2,5,2,7,5,12,3,6,8,1,5,1,9,16,4,1,2,9,6,8,1,2,11,7,4,7,6,n/a,4,1,2,5,4,2,3,1,2,1,2,6,2,5,6,4,7,6,4,2,12,2,2,7,3,5,1,6,3,1,1,5,2,1,5,3,3,3,2,7,1,3,5,7,2,4,15,6,1,4,5,8,10,12,2,2,1,4,9,1,6,1,4,2,7,7,1,3,1,6,4,6,7,9
,rolling_eyes,english_153,Australian,International ,English,11,1,3,5,3,1,1,3,11,2,5,6,5,2,7,12,2,3,2,5,11,3,8,5,1,3,2,1,7,6,2,2,1,5,7,3,7,2,5,8,9,3,6,6,1,3,6,1,7 ,2,4,12,1,2,9,9,4,1,5,4,1,4,4,2,2,5,6,2,7,5,5,2,13,6,2,2,2,1,3,2,10,1,2,3,1,2,3,11,10,4,4,6,2,5,2,7,6,7,3,6,8,1,12,1,8,15,4,1,6,9,6,9,5,2,n/a,7,4,7,5,3,4,1,2,5,4,6,3,2,8,1,10,6,2,5,6,4,7,6,4,2,11,3,2,7,3,5,1,7,3,1,1,7,2,1,5,3,3,3,2,7,2,3,5,2,2,4,11,7,1,4,5,3,12,5,2,1,1,4,9,3,8,2,3,2,9,7,1,3,2,6,4,7,7,15
,heart_eyes,english_2,British,International ,English,8,3,3,13,3,1,1,2,7,1,5,6,5,2,7,12,1,3,2,5,11,2,8,5,1,1,3,1,8,6,3,5,1,9,4,2,7,1,3,10,9,2,6,13,1,2,11,1,13 ,2,5,10,2,2,9,9,7,1,5,4,2,4,4,3,2,6,6,1,7,4,5,2,8,5,1,1,1,1,3,1,9,2,1,3,2,2,3,11,11,4,2,6,4,5,2,6,5,12,3,6,n/a,2,11,1,9,15,4,2,6,9,6,3,5,2,10,8,n/a,7,6,4,4,2,5,5,4,2,2,2,2,1,10,3,2,5,6,4,1,4,3,11,13,3,2,7,9,5,1,6,3,2,1,6,1,1,15,1,3,3,1,7,2,4,6,2,1,5,13,6,1,4,5,8,13,5,1,1,1,4,10,3,4,1,4,2,9,3,1,3,1,7,5,8,7,1
,sunglasses_smiley,english_38,British,International ,English,6,3,3,13,3,2,1,2,7,1,5,7,4,2,4,12,1,3,2,5,9,2,8,5,1,2,1,1,8,6,2,5,1,5,4,2,10,1,5,10,9,3,6,10,1,2,11,1,1 ,1,5,n/a,2,1,9,9,7,1,6,1,2,5,4,3,1,6,6,2,7,4,5,3,7,5,1,1,1,1,3,1,9,2,1,2,1,3,3,11,11,4,4,6,3,5,2,6,1,8,3,6,7,2,5,1,8,15,5,1,6,8,6,4,1,1,11,8,n/a,7,6,4,4,1,1,5,4,4,2,2,8,1,10,6,2,5,6,4,2,4,4,1,13,3,2,7,9,5,1,6,2,1,1,1,1,1,15,1,4,3,1,7,2,4,6,2,1,5,12,7,1,4,5,8,13,12,2,1,1,4,10,3,5,2,3,2,9,6,1,3,1,7,5,7,7,2
,peekaboo_smile,english_460,British,International ,English,7,3,3,13,3,3,1,2,11,1,5,7,4,2,4,12,1,3,2,5,9,2,8,5,1,1,3,2,7,6,3,5,8,12,4,2,10,1,3,8,9,2,6,6,1,2,10,1,8 ,1,5,10,2,2,9,9,7,1,6,1,n/a,6,4,3,1,5,6,1,7,4,5,3,13,5,1,1,2,1,4,n/a,9,2,1,2,2,3,3,2,11,n/a,2,5,4,5,2,7,5,12,2,6,7,2,11,2,9,15,5,2,6,8,6,4,5,1,10,8,n/a,7,6,4,4,2,5,5,4,5,2,2,8,1,10,2,2,5,5,4,2,6,3,11,11,3,2,7,9,5,1,6,2,3,1,1,1,1,15,1,4,3,1,7,2,4,6,2,1,4,13,7,1,4,5,8,12,8,1,1,1,4,10,3,3,1,2,3,3,3,1,3,1,7,5,8,7,2
,playful_wink,africaans_2,African/Africaans,International ,English,9,3,5,13,3,2,1,2,11,1,5,7,5,2,4,12,2,3,2,5,11,2,8,5,1,2,3,1,8,6,2,5,1,6,6,2,10,2,5,8,9,3,6,10,1,2,2,1,5 ,1,6,11,2,1,9,9,7,1,6,1,2,8,4,4,1,6,6,1,7,4,5,3,8,5,1,1,3,1,4,1,8,2,1,3,1,3,3,11,11,4,4,6,3,5,2,5,6,4,3,6,8,2,5,1,8,15,5,2,6,2,6,4,5,2,11,8,4,7,6,3,4,1,1,5,4,3,2,3,8,7,10,6,2,5,6,4,2,4,4,6,12,3,1,7,9,5,1,7,2,1,1,1,1,1,15,1,4,3,1,8,2,4,6,2,1,5,12,7,1,4,5,5,10,10,2,1,1,4,11,3,5,2,2,2,9,8,1,4,1,7,4,6,7,15
,angel_smiley,africaans _5,African/Africaans,International ,English,10,3,3,13,3,2,1,2,7,1,5,7,5,2,4,12,1,3,2,5,9,3,8,5,1,2,2,2,7,6,2,5,1,6,7,2,10,3,5,10,9,3,6,13,1,2,10,1,7 ,2,5,11,1,2,9,9,7,1,6,1,2,4,4,3,1,6,6,1,7,4,5,3,8,5,1,1,1,1,4,1,8,2,1,2,1,3,3,11,11,4,4,5,2,5,2,6,3,4,2,6,8,2,12,2,8,15,5,2,6,8,6,4,2,1,11,8,4,7,6,3,4,1,1,5,4,6,4,1,2,1,10,6,2,5,6,4,2,6,4,1,13,3,1,7,9,5,1,6,2,1,1,1,1,1,15,1,4,3,1,7,2,4,6,2,1,4,11,7,1,4,5,8,11,11,2,2,1,4,11,3,5,1,3,2,7,8,1,4,1,7,5,7,7,4
,upset_worried,africaans _42,African/Africaans,International ,English,11,1,5,5,3,1,1,3,7,2,5,7,4,2,4,12,1,3,2,5,13,3,11,6,1,3,1,1,8,6,5,5,1,14,6,3,10,2,6,10,9,3,6,6,1,3,6,1,6 ,2,4,12,3,1,9,1,4,5,5,4,1,6,4,2,2,5,6,2,7,5,5,3,7,6,1,2,6,1,4,4,10,1,2,2,7,2,2,11,11,4,4,4,2,5,2,7,5,3,3,6,7,1,12,1,8,16,5,2,6,9,6,9,1,1,11,8,4,7,6,4,1,1,1,5,4,1,3,2,6,6,6,5,2,4,6,4,7,6,4,1,12,2,1,7,4,5,2,7,2,4,1,2,2,1,3,1,2,3,1,8,2,4,5,2,2,3,12,6,1,4,5,5,11,11,2,5,4,4,11,4,6,2,1,6,9,7,2,5,2,8,4,2,7,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,# categories,11,6,6,,7,15,4,,12,12,7,10,9,4,9,12,8,7,6,8,13,12,12,7,8,13,9,10,10,11,,9,8,15,10,7,10,13,8,11,9,9,9,13,4,10,15,8,4,9,12,15,12,13,9,11,10,11,7,7,11,9,12,10,10,10,,10,7,10,6,11,13,8,11,11,7,5,8,5,14,7,7,6,8,7,7,11,11,8,12,6,15,5,8,10,7,12,9,6,10,6,12,6,11,16,7,7,7,10,9,10,10,9,12,9,5,8,9,8,4,9,12,6,5,7,8,8,9,7,10,6,5,5,8,4,7,6,8,13,13,6,11,10,9,5,4,7,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,not sure!,,,,,,,not sure!,,,,,,,,,,,,,,,,,,sad_sweat in 3 and 6!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
